Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
2021-05-27 22:50:00,24.364404833792502,45.86436067705452,4.940385172303732,177.77609803960635,157.2483091262656,29966.609642591953,21296.461643668757,22043.796537120288
2021-05-27 23:50:00,24.906140907035454,44.27962913174671,4.891913151192087,214.4470172998808,177.75078345399257,30973.31050374237,21598.926841685683,22802.488670105144
2021-05-28 00:50:00,25.342768008182677,41.46663321841636,4.9347155654617625,243.45252200755283,213.88746841132286,30919.820118883647,22129.785883862445,23436.627627580394
2021-05-28 01:50:00,25.574956742258312,41.81471171673532,4.949550563588842,273.81078651367477,242.9067191123229,31994.136100269072,22686.72432271113,23815.970394066877
2021-05-28 02:50:00,26.760879082035586,38.95236618857205,4.938304324951768,303.5905066813364,267.52342098168464,32897.71729266801,23111.742371533615,24494.136434280583
2021-05-28 03:50:00,26.870836938471815,38.60447679019581,4.942609401335136,334.17178252731566,256.2984910129921,33504.54267608534,24221.458309589903,24985.933473854988
2021-05-28 04:50:00,26.99208571895839,39.165266211284475,4.851522461090167,373.03819659482025,153.78650326191934,34467.77364102491,24642.190923870246,25563.1372135097
2021-05-28 05:50:00,27.608063824514986,37.51222824490493,4.907806664131349,401.96177443605785,98.38374124982569,34911.4267921002,25235.697510995662,25703.604087857297
2021-05-28 06:50:00,27.987335256244464,35.58706594955542,4.925043338602364,431.3199134137372,88.38491121152099,35320.14994899829,25551.913036027665,26799.739149121695
2021-05-28 07:50:00,29.051243876542053,33.97015324598708,4.871659752037509,464.9462547136721,88.17167767328657,35902.95530530128,26103.06271283006,26859.116173503957
2021-05-28 08:50:00,29.650967789256683,31.92087054133353,4.975415068537632,495.56156196990383,92.65592512705204,36998.49810473578,26912.63624846167,27469.822245239615
2021-05-28 09:50:00,29.79503227231599,31.087847401946703,4.971991187724354,522.7969884166667,89.29700526774998,37400.42276084238,27330.03431260538,28087.621285412504
2021-05-28 10:50:00,30.489502138634087,29.787249721997092,4.918582366888223,551.9083568330702,92.19170184610309,38459.076611826895,27653.908802755268,28339.82127795575
2021-05-28 11:50:00,30.97885393206792,29.508629748259914,4.913764898165458,579.3469010492378,87.74420162136612,39118.51614690338,28094.356938626963,28891.21960722087
2021-05-28 12:50:00,31.29775661462922,29.787654880057556,4.876948377755595,607.4513448721802,86.76326941561955,39381.56683859767,27795.834786583873,28915.916058196402
2021-05-28 13:50:00,32.46177852571012,29.028356168613747,4.926491524080958,640.8462491158682,93.33985070980793,39560.7994973743,28252.457784750535,29376.57191678306
2021-05-28 14:50:00,32.94294762366745,27.60282194790613,4.965323688541292,665.0630442565177,91.78551265930489,40248.185125475946,28864.0066056499,29719.60555485556
2021-05-28 15:50:00,33.81071327297529,26.681053062977043,4.960288496893548,692.1585949176322,96.02050804463245,40642.02595210598,29262.315693974208,30084.03350972403
2021-05-28 16:50:00,34.227742069160975,24.75692439208464,4.845110843789613,712.2412752472619,92.83343422916568,41002.12338877435,29435.93211072963,30209.01274287984
2021-05-28 17:50:00,34.534270505639796,25.351428380538742,4.943780621827571,724.5507856884589,91.02780907815635,41012.73832858105,29922.640696396,30784.359104194216
2021-05-28 18:50:00,34.83599173969249,23.946192695297018,4.823544783410138,750.8511118273065,88.56339192819026,41337.03694274354,29951.37445156107,31057.041122943003
2021-05-28 19:50:00,35.29160755369798,22.86279409118141,4.908732965137379,759.20187706229,90.75352623662292,41773.75879400042,29844.641849223513,31471.40711301099
2021-05-28 20:50:00,35.674440161408256,22.222559608844083,4.8374676067785645,770.099342479246,96.63491246644793,42103.696819585784,30330.603424115332,32118.925780789297
2021-05-28 21:50:00,36.16472954145376,21.052273683715338,4.951660988065726,789.2522396791652,93.35859781734351,42576.47006125986,30300.4799426951,32235.281660848417
2021-05-28 22:50:00,36.286090997253865,19.587913490038915,4.922056155473078,798.0436194542988,99.58827841049691,42207.47378533708,30087.881542503776,32349.57730706311
2021-05-28 23:50:00,37.02676267218403,20.114251647258104,4.89521084514014,813.0662131395708,95.01648838330854,42792.1720306393,30466.961945978586,32912.841949734786
2021-05-29 00:50:00,37.47974015787629,18.595672499957605,4.879247065760856,828.4676132886813,98.1617584341159,42521.06640632047,30669.56191215954,33001.75861150245
2021-05-29 01:50:00,37.56948926325162,17.587246927171172,4.915453605216973,815.357956578905,99.64684389036533,42783.378000557335,30528.908414321922,33152.51202986381
2021-05-29 02:50:00,37.800961620549124,15.26648041187314,4.89735355200093,837.1415689655748,104.98430798408852,43285.66085975253,30400.13614831424,33319.65518066678
2021-05-29 03:50:00,38.15178843981614,22.134650431356572,4.8792513219499165,836.6013924085516,110.60042815988186,43692.633295308406,30736.165894883252,33624.91525791913
2021-05-29 04:50:00,36.43904024774006,25.05919954243648,4.919476242763173,865.4965318350062,127.50152970881604,43501.51093733944,30502.454086898662,33339.941568633985
2021-05-29 05:50:00,35.69670605865415,26.97593272347961,4.909422797093543,877.8316198796874,118.00638696800627,43580.23889162572,30537.65383141377,33548.39318583164
2021-05-29 06:50:00,35.141073563442035,29.45134207798392,4.904046878281035,721.9735367276816,158.4592762941732,42950.3762402285,30721.298147037185,33758.78549136727
2021-05-29 07:50:00,34.69864329229645,30.32362850730671,4.875058526503903,878.4316432828417,216.13529578377944,42949.416212933844,30451.20195980863,33566.9074794365
2021-05-29 08:50:00,34.781287179808544,30.4012563638177,4.946194328795917,881.4366735626969,170.30436775386895,43051.1363244466,30700.294041582525,33838.365525055466
2021-05-29 09:50:00,34.47315874001014,31.861608877877426,4.829663690619211,803.9408383982712,267.81015120813817,42955.291739389395,31106.716408757897,34039.341496648565
2021-05-29 10:50:00,34.63929295382822,31.887215618469362,4.7868659404435485,759.5053226767546,270.77345114134073,42423.08667892349,30506.630243091047,33519.11135595375
2021-05-29 11:50:00,34.12484990823284,34.95634553525252,4.902022375706872,761.0398418943323,276.64052337603084,42359.26385709913,30838.231004922713,33467.793104643366
2021-05-29 12:50:00,33.880096008249865,36.92305958754275,4.922507275773043,379.92663684511166,229.64546637891044,42099.06149285854,30806.180520188882,33438.049890693175
2021-05-29 13:50:00,33.05553143019766,37.215012452650996,4.861943765753689,194.42051555212527,160.27174780781527,42612.885966166454,30731.83835344626,33304.8257796478
2021-05-29 14:50:00,32.47569088821654,40.50917604376981,4.8826339122938975,152.677508735032,156.7144894527926,42456.06150036948,30843.93151672118,32703.80286977861
2021-05-29 15:50:00,31.08236726436806,44.5048370120927,4.894863726051332,317.4244801978769,219.9598258488332,42284.112069910436,30830.523571874382,32498.7917253187
2021-05-29 16:50:00,30.457931325248676,49.69171466761497,4.884623990532408,402.3723516385796,269.8170176895125,42087.8872818007,30713.953289825276,32619.48703840609
2021-05-29 17:50:00,30.200921461723084,53.299768381110084,4.847744816388297,433.5051883743527,261.8455744715302,42323.39522445382,30546.073109035868,32517.44064146258
2021-05-29 18:50:00,30.260281489431495,55.9279416298572,4.907167300041296,787.9015542722439,284.2334431095514,42005.23769440022,30054.406483406696,32534.88190071765
2021-05-29 19:50:00,29.787247927886963,60.207975619146104,4.851902787439575,583.236975034433,268.2643376012673,41850.994747149714,30036.073516378485,32098.793737540225
2021-05-29 20:50:00,29.410182123959263,61.2346261664809,4.884241873055383,610.9327170655866,222.48544626209184,41693.98784361046,29757.177874685764,32464.49941684857
2021-05-29 21:50:00,29.439719767682558,61.60236576614932,4.916288219703661,807.5584785865971,173.0607492121506,41313.95353704434,29594.90617352552,32231.47726168842
2021-05-29 22:50:00,29.46790201660768,59.43751113265907,4.93419044203498,724.8106200169146,112.80813463501428,41040.484172797755,29493.395423024907,32012.22570891638
2021-05-29 23:50:00,29.63569789596741,57.696045756890435,4.9576801820115906,676.7696142725028,97.66837271189662,40934.329162372924,28957.299112907614,32214.536524956384
2021-05-30 00:50:00,30.064575061882852,54.53578192345675,4.9362025580574125,662.485979606719,98.84456993620736,40570.26346586466,28811.61925330752,32273.825845106938
2021-05-30 01:50:00,30.371610471586965,52.42849697180455,5.02387138633098,639.2549816927144,98.66348244618084,40288.013388996944,28774.884110863346,32518.90219560512
2021-05-30 02:50:00,30.771574285700602,52.10855685758078,4.861946996980971,618.643096033439,96.41722627871886,40195.11381747381,28665.51910391603,32495.150971660092
2021-05-30 03:50:00,30.671403984936337,51.09012855863046,4.901298837281436,582.1868168022037,96.63242576577879,40093.51137727165,28768.18996262208,32470.817236256065
2021-05-30 04:50:00,31.01408049967517,47.83153156117744,4.898623546886261,564.9906289883752,93.56808606335368,39836.969865213476,28932.414070111856,32684.5022218155
2021-05-30 05:50:00,31.4344412760461,46.0239079434257,4.928145530831637,549.7220677420833,98.07352997416022,39498.598553209034,28828.396018875173,31008.236774004243
2021-05-30 06:50:00,31.59598255067707,43.55712789845511,4.81626963617401,521.5943591758077,95.62769563832535,39178.385225294645,28310.165140833742,32252.007868430977
2021-05-30 07:50:00,31.448439361691317,41.729609199187664,4.835178001547555,489.8514109344213,103.65585505449587,39097.545747740034,28127.571422681354,33281.31279624511
2021-05-30 08:50:00,31.500680068094127,40.71901336974681,4.992253083264122,451.06615015808103,97.21929142212646,38828.05176883935,28171.178608381153,33215.100889502384
2021-05-30 09:50:00,31.44377454977303,43.43804998690508,4.86919176080349,423.8275166498972,94.97007885727307,39137.84832207593,28158.40088044679,33277.021456781105
2021-05-30 10:50:00,30.767638435935368,51.84595779874035,4.935449593610491,406.2083495810444,96.74204152278192,39253.74786693426,28289.836637725744,33252.08655102719
2021-05-30 11:50:00,29.867657340633162,58.49559249530539,4.856673681971426,363.14672825111677,90.81876119978294,39462.86541656989,28197.701453084,33491.522013396636
2021-05-30 12:50:00,29.055147138921797,62.22567061088372,4.934867359236598,328.8559324914378,98.04796488223873,39309.880948269405,27876.872581710435,33463.97268529322
2021-05-30 13:50:00,28.516387657283204,62.496967000573704,4.925905966764398,297.0900665195847,149.3858424620881,39216.66141867222,27907.330963784487,33481.236251017996
2021-05-30 14:50:00,28.795149502793894,61.7936283289246,4.905407727184756,278.0738991481791,226.46356128394444,39182.62426548475,27877.2611275602,34323.66024930233
2021-05-30 15:50:00,28.568013342395908,61.68264544600267,4.911608264225483,237.74192667220427,223.74495129781977,39183.80954780252,28104.483325859157,34652.253474053425
2021-05-30 16:50:00,28.6862635708153,61.499718860738966,4.8940245403330636,220.46679833755138,195.20469093457336,39480.570458438444,28372.19061398035,35103.543089989966
2021-05-30 17:50:00,28.30187704920953,62.077264619622554,4.94509004545104,179.9791965219294,170.52660006308838,40077.38256269185,28436.1637658912,36182.2832119928
2021-05-30 18:50:00,28.251114674283606,62.12665404005994,4.877190962984483,163.41220247607785,149.2422398332791,40749.89920470414,28746.840972064845,36605.22226773279
2021-05-30 19:50:00,28.308937636031107,61.795792835966616,4.83164499903035,145.2951250464195,138.36283703545448,41401.22663046804,29120.9798469033,37855.39543202883
2021-05-30 20:50:00,28.13480975320077,60.970734871277536,4.958791058641819,125.91019732831512,120.41481062187759,42738.574473576096,30187.426894679156,41205.00460552035
2021-05-30 21:50:00,28.496495306843975,58.541152836413715,4.898360886897281,97.16599365304204,84.99770733859081,45641.27591476175,32391.003818780475,44649.78707983624
2021-05-30 22:50:00,28.533932101895086,58.09563646722899,4.867707339129859,75.03577438992984,65.2130692257765,48603.399826841836,34013.88964767453,46051.506717072414
2021-05-30 23:50:00,28.198751471565693,58.1555113997901,4.955836411082624,80.4013017965721,50.883173695998465,49928.44700556421,34572.374232551774,47260.65286251865
2021-05-31 00:50:00,28.432309291439047,60.645585300488705,4.869025330999749,40.80594218495231,27.89277522651505,50945.88434196567,34957.55903217818,47311.87822892969
2021-05-31 01:50:00,28.012484566827553,61.401111379360565,4.887948875151894,26.506204208543213,20.0825792290012,51250.684449337736,34787.28741983395,47516.865962607415
2021-05-31 02:50:00,27.78083663948759,61.868823785183984,4.95918829724038,18.510784013546726,12.185592433841961,51082.34054772634,34634.99446931657,47293.92145636078
2021-05-31 03:50:00,27.75423138699294,61.23118089897563,4.877337110450286,-0.5872528753891437,4.5105761998200276,51271.47655439817,34898.06587316833,47325.662079605034
2021-05-31 04:50:00,27.727223531595612,60.963689819710254,4.872553868749334,-4.147659880851726,4.107354235576024,51133.372211389964,34332.79029786099,47088.48042563272
2021-05-31 05:50:00,27.85699810875099,61.033673046353414,4.935991379323589,-3.2896495902075276,5.095118505316703,50474.97078950375,34439.49687062468,46335.939616497984
2021-05-31 06:50:00,27.47485887517748,62.89673906104538,4.95896974487396,1.0171185975509742,-1.2449102616343315,49957.53857188647,34023.8754614324,46391.922977692266
2021-05-31 07:50:00,27.35093309611911,62.27482903988671,4.881695162548107,-9.986612619332476,-2.2657909285605347,50079.54235409283,33512.64181716319,45545.29967142265
2021-05-31 08:50:00,27.317620574487705,61.84315505044693,4.878652910297812,0.7618357871059709,-1.916949293214559,49682.78764404237,32943.05116056934,45077.76540093369
2021-05-31 09:50:00,27.154465838371777,61.33676105288321,4.904633726461551,3.95960331541876,-0.8770027843037912,49664.06869123694,32987.56572976471,44960.88568661623
2021-05-31 10:50:00,26.603399972183546,61.973626427611805,4.85832697580814,6.743146272950162,0.06896118166348962,49576.871750747894,32637.843540866637,44570.16890792295
2021-05-31 11:50:00,26.705275828498923,62.61138592173991,4.8628625243155135,-6.0654393869412635,-3.641636959736623,49055.882236405014,32336.132284689993,44233.894827322685
2021-05-31 12:50:00,26.89129543799664,64.59777425670322,4.95148613476138,1.3398308525559794,-0.19080167686903896,48419.157803327085,32277.33617966005,43754.5721642696
2021-05-31 13:50:00,26.908504744894277,66.73461074705317,4.912610402969045,-5.49246579884546,-2.1282289203109848,48242.00797657387,31722.102759915975,43129.9969266779
2021-05-31 14:50:00,26.984701481644628,68.44703813016584,4.895893031731634,-9.647790347342571,-1.9214394364198308,47538.26869035116,31656.106242273832,42819.807572160935
2021-05-31 15:50:00,26.751154375506644,74.10370136151198,4.904008479441081,12.509843508775523,-0.1291396216878549,46693.94624301731,31706.818834722806,42593.30285838837
2021-05-31 16:50:00,26.233947286423355,76.83835160111255,4.915636867923741,-8.17438459022,-0.8235918153480701,45962.437997185225,31515.42081565792,41874.21267134322
2021-05-31 17:50:00,26.171368111493166,77.98884152191475,4.975895655797235,4.479580250204213,-1.1617360344694916,45119.41463645265,31211.402010208363,40818.43167351155
2021-05-31 18:50:00,25.773636453164297,78.76810791706295,4.932113336229343,-4.702703131153187,-3.3891850673984543,44453.90940908946,30446.49336476194,40366.2894259054
2021-05-31 19:50:00,25.675536525105386,79.18953480484579,4.9156709404929595,-12.931826455927393,-1.6138091319934014,43814.07191555179,30108.530753250703,39742.30563568554
2021-05-31 20:50:00,25.744847487431983,79.6953062184628,4.841913264908527,4.96110510374563,1.351705687558426,42782.16131404487,29682.69203322784,38841.903291727926
2021-05-31 21:50:00,25.55509869014551,79.5714254720466,4.905252688535042,-1.1836636658359798,4.37348661111928,42075.9205758431,29329.103443031054,38229.42375088055
2021-05-31 22:50:00,25.55195348081719,80.15909264790503,4.9870397201405705,1.1227566096075554,-0.26448165673307644,40707.41597305636,29095.127373444902,37769.46675286884
2021-05-31 23:50:00,25.34053745247918,79.25868098655137,4.877875949826316,-5.884336783520986,-0.8943839087849903,39796.091108904715,28359.17516171611,37051.10049067886
2021-06-01 00:50:00,25.34717084589008,79.48143421165423,4.8090213513160425,-0.21217900613247292,0.9508490815038253,39065.045811723634,27854.166841477694,36421.62970688128
2021-06-01 01:50:00,25.258102988897356,79.60787821095875,4.760720235694155,-6.746425961959136,-1.905404844982516,38309.89289412587,27016.25341874793,35775.23124143497
2021-06-01 02:50:00,26.059442128761884,76.2188161740207,4.933620734284553,-5.33847860217041,2.260558535767836,37646.10811641026,26559.954527457652,34387.26026706942
2021-06-01 03:50:00,26.807434205300783,69.81901987820169,4.857143586666114,-3.91728491539606,3.514399764185338,36901.158534828675,26012.873112822374,33722.680605746726
2021-06-01 04:50:00,26.98318729694265,64.67886272423364,4.890830658699619,2.549358824485785,3.478529238872015,35812.86069671462,25547.52626630222,32610.24952223097
2021-06-01 05:50:00,27.102653440143992,63.04730620075565,4.880738509832649,-6.677432553449126,3.7578701240693166,35824.48809605328,25227.31345973653,32333.124096601114
2021-06-01 06:50:00,27.37862352214332,61.67622373712902,4.91982249684917,1.756185191208093,-0.45190828667606,34747.01468051033,24642.45599400851,31509.64395075798
2021-06-01 07:50:00,27.468504309505672,57.73585031565489,4.978947870537521,-5.092269613121012,-0.000898229576258,34281.434871967314,24294.35804189374,30618.07702828494
2021-06-01 08:50:00,27.70516419815957,55.599598861205756,4.862972361499635,-5.555636595319645,0.35751321128701163,33859.7666445057,23767.433928037128,30109.487548592693
2021-06-01 09:50:00,27.78173575550005,55.22950677673613,4.901520228977582,-7.436756813037117,2.8841733264291975,33714.38004933096,23503.222268106438,29309.259698064037
2021-06-01 10:50:00,27.551265834539542,54.88619957123112,4.888674036850084,7.696968469962351,-0.1459162881176404,32409.722230847838,22581.35425806841,28378.764618457793
2021-06-01 11:50:00,27.64312854467422,53.93267285796935,4.970049249809232,3.907770121197279,3.7725797392685156,32774.72939472308,22650.981147669703,27853.49674311908
2021-06-01 12:50:00,27.878711267945135,53.26778700181867,4.868420528589908,2.726504315444067,-3.9385880897174133,32377.949540174763,22032.78096404638,27299.063764468952
2021-06-01 13:50:00,27.72473178356445,53.63300724159915,4.9461850698568375,-4.8036000000675205,2.753501765410401,32087.303517108336,21645.157873127966,26702.37542672386
2021-06-01 14:50:00,27.411136655331326,55.57928266638062,4.935963077131169,-5.841851717720446,-1.8640434689654188,31923.326882708472,21475.923607985154,26358.936105508765
2021-06-01 15:50:00,27.32081053373849,56.103442496609524,4.9632115065350355,6.85903746032488,1.430156004150784,31402.312984558645,21071.02609058103,26056.794564774045
2021-06-01 16:50:00,27.183076250962383,56.78299905552637,4.863811483473802,3.6594183611588558,0.5367718356517572,31374.892096080617,20850.290216950714,25956.36021878437
2021-06-01 17:50:00,26.885035424979147,57.28541843852188,4.9257291686033025,-1.1824926584270186,-0.2531810710813336,30876.194004763278,20760.433121297094,25972.16268975621
2021-06-01 18:50:00,26.87849958911742,57.72519993108149,4.859137583287005,5.919187688685825,0.7753875879966511,31264.225778380343,21008.446726663453,25414.27931106403
2021-06-01 19:50:00,26.524142645882122,58.45111018129833,4.944475489643085,-5.535518943704394,-0.9571593649169039,31246.282505271403,20797.612579088556,25324.357100790865
2021-06-01 20:50:00,26.419460604366193,58.79678672512539,5.02056059348592,9.47007439387129,-0.17543295489937397,30952.899853547642,20723.097528428472,25408.347569664747
2021-06-01 21:50:00,26.400168742622302,58.87608678497316,5.0055103608391125,1.094409198794481,-3.557017862570451,31075.344621800174,20679.27677222925,25459.103923050316
2021-06-01 22:50:00,26.40163886822039,58.380041146244146,4.857588578338596,3.7716141648136725,4.442413123945025,31073.05103210563,21189.82658387747,25555.083888170542
2021-06-01 23:50:00,26.55940151570353,58.201711717158595,4.996472242556509,4.548766973809037,-3.3118135173896475,31131.278946039027,20705.030665124512,25324.587938639645
2021-06-02 00:50:00,26.302039170405774,59.15040646106317,4.8490282039960455,4.52828148601086,-2.3020245626503013,30761.628411044672,20429.725136161378,24561.194208858804
2021-06-02 01:50:00,26.257718816953084,58.72386137937937,4.872710640603342,1.8562327556053932,0.31614123333581695,30496.701063770888,20190.88362109235,24208.55489058034
2021-06-02 02:50:00,26.170712319423814,59.41799162448272,4.866251330823733,-6.269898336471008,-1.4761945341552074,30524.11734607807,20121.576578393877,23450.583665590973
2021-06-02 03:50:00,26.03072609946127,59.740447265076604,4.82550764997703,-1.862439434960752,4.791362357314064,30064.21862542831,19979.293936660943,23718.416261220846
2021-06-02 04:50:00,25.790757175875072,59.797378411177554,4.93685641876301,0.08597035266115259,2.7170739041193515,29498.298725058197,19663.361833662268,23190.962492805214
2021-06-02 05:50:00,25.543166876334176,60.197018914684406,4.914953366106935,-1.0989634654451357,2.7120463551678053,28389.311396071218,18691.897999956036,22496.952277453
2021-06-02 06:50:00,25.29650969169899,61.33961494466611,4.970422152526009,3.888127734830077,5.489785997316394,26933.311537549656,18083.80974818933,21780.8584169823
2021-06-02 07:50:00,25.260768100275943,61.56355629094686,4.872975187600824,-3.919341553101913,2.252890880430285,26047.021581493173,17591.742848876274,19590.033480461992
2021-06-02 08:50:00,25.041977740115144,62.449207947009164,4.911157631624104,-8.916319353320194,1.7457048788980292,25537.090221954033,17050.61011410818,18936.189960217474
2021-06-02 09:50:00,25.03801122051017,61.74689299355047,4.893973167334494,6.082534484181939,-5.243472376444084,25326.437031965626,16417.83831909409,18142.08859934668
2021-06-02 10:50:00,24.964874040005085,60.095012245052835,4.866107768296826,6.685944753920609,3.424068498549365,25232.675026101693,16749.96970827891,17888.866993310257
2021-06-02 11:50:00,24.958171037911008,60.97945699539938,4.934733155019116,5.168066658592629,2.251264611772097,25448.40489731008,16664.63673657953,18132.72142799786
2021-06-02 12:50:00,24.924921361061383,61.1132336066412,4.90745295550527,-7.537777215078807,-0.8428355864932339,25481.533225815514,17144.53314719271,18275.76734963159
2021-06-02 13:50:00,24.71472053947983,62.047186167970686,4.9435010673599376,2.590508098431626,0.15630592276734973,25614.836771852497,17281.225972946242,18512.459290280367
2021-06-02 14:50:00,24.631454430015605,62.58336924499384,4.919192882400131,-4.141626091496828,-0.9306088577427161,26340.41219290986,17351.73806316319,18727.04566485369
2021-06-02 15:50:00,25.020957283133928,60.74169832420462,4.877064768848239,11.375403510744738,4.869555238921929,26608.351651648365,17695.767769123475,19208.38769702658
2021-06-02 16:50:00,25.1457657678398,59.80936231500962,4.8934893811442635,13.510580853323553,15.90696240703459,26960.254704220042,17949.922838588136,19770.01605844543
2021-06-02 17:50:00,25.03482439667553,60.47998848563199,4.900055419399872,38.457505383368904,34.983377364334814,27016.030458764086,18582.18879138351,19969.144529988083
2021-06-02 18:50:00,25.023640398213416,60.452784605678914,4.91679003586937,59.24752206084093,49.35939116413896,27205.848246423782,19440.28776990082,20301.259692898813
2021-06-02 19:50:00,25.25900201228503,58.385418839380634,4.900416229034316,78.18427121558622,69.12638869147467,27934.751941783943,19817.21994007538,20879.19489844272
2021-06-02 20:50:00,25.450673445665,57.47519243125686,4.914364952274621,101.68751333257346,86.80424735874087,28498.642033241256,20626.47392301107,21264.380283726907
2021-06-02 21:50:00,25.49321942130766,56.948616129113674,4.9692018738288075,140.60596377008943,113.58245715738741,28290.193729968214,20560.19789741735,21437.824700328863
2021-06-02 22:50:00,25.521708326941173,58.351943427004365,4.890594488427438,155.39720269171872,142.26555993244517,29069.321382999988,21336.487102148418,22386.116701585765
2021-06-02 23:50:00,25.83791906325892,57.27075320913759,4.913995334660796,195.6379877326463,169.91621646296304,30077.840422062087,21679.57904098399,22774.437808569466
2021-06-03 00:50:00,25.93887266258223,56.30101951291566,4.835328660736008,220.5199533101525,193.53260426927133,30741.92981338296,22281.39679752562,23023.453760383043
2021-06-03 01:50:00,26.334813641195694,54.40596825364814,4.852604501032582,250.34287686366164,225.65421791940113,32347.978213736424,23032.41932935409,23816.024474587306
2021-06-03 02:50:00,26.56713780328514,53.48594418469339,4.831056198878053,291.1752152385962,239.8198773878791,32830.86582114813,23525.613918495474,24251.758216318292
2021-06-03 03:50:00,26.703263976136665,51.5804849586176,4.783479083842023,325.52369157542705,218.54860055025048,33697.52692303494,24147.501246923206,24483.67022235601
2021-06-03 04:50:00,27.41228450855724,50.224707345415894,4.846210402201971,357.6803101093035,131.4279993546831,34207.426439566414,24718.08542483185,25047.857702717563
2021-06-03 05:50:00,27.888034961111714,48.659518945890866,4.9226716127994115,390.27737672058953,95.54408298928632,34563.455999783764,25354.287688099692,25801.8351554106
2021-06-03 06:50:00,28.407946379398343,47.761128730923076,4.92245716888443,426.17552292147076,94.45639258223406,35165.28768700306,25981.56488518261,26547.413789566366
2021-06-03 07:50:00,29.21912157249708,43.801978420998296,4.905141545019666,452.3558874579074,89.27814516873204,35789.519504150965,26617.17587290662,26889.61886503893
2021-06-03 08:50:00,29.519451381273566,43.461276390408266,4.92477099882212,475.31867682495414,90.77538276013465,36647.04640070924,27191.41960355897,27438.397974381493
2021-06-03 09:50:00,30.086464469684316,39.54606398892841,4.863622006949845,504.46803049200173,92.69805157503785,37545.58570599605,27542.788568214673,28678.60608077198
2021-06-03 10:50:00,30.316704184330995,36.64040908028906,4.856257514445066,546.2680776567961,92.3087894243058,37612.08960632498,27951.391603867833,29179.872396649476
2021-06-03 11:50:00,30.674491826183544,36.25774812163115,4.8637464906738135,557.2452207084666,94.32559931021525,38551.61431586272,28963.450438286625,29239.874045428474
2021-06-03 12:50:00,31.02276284662806,36.2659430046002,4.967445623190189,592.9694168056018,96.55811232431613,38964.29291484343,29257.525817367554,29883.510050334346
2021-06-03 13:50:00,31.075593791743326,34.98371598250449,4.864491804214279,612.6275297142778,94.68755364423613,39308.767947362685,30005.571205900487,30142.467495970846
2021-06-03 14:50:00,31.58375511106886,34.653566336910565,4.891545451336081,632.0028509058816,98.28947176547408,39616.77640718742,30051.135724351618,30410.954901419547
2021-06-03 15:50:00,31.74975051081761,34.579733586146816,4.93929208219663,655.4451787496087,95.64258458397416,39415.641477807134,30070.455599301833,30664.568299783965
2021-06-03 16:50:00,31.962545302413087,33.97695951859734,4.881448134108205,683.6499735810613,93.76924302374299,39900.78491882881,30295.516824814527,30829.094820583592
2021-06-03 17:50:00,32.18868634984177,35.72730199554674,4.987197079140697,711.8919696381281,98.14799535206295,40598.60565572901,30462.09974516856,31333.481806603137
2021-06-03 18:50:00,32.47855294344045,34.26326780025756,4.911697631321932,730.2041291861357,96.63731138000627,40535.56955475732,30688.56927235615,31574.815572141986
2021-06-03 19:50:00,32.758619515634955,33.65399789611353,4.885290272531505,751.465932124533,91.42271246872556,41002.55316505944,30964.880413157287,31969.87454709266
2021-06-03 20:50:00,32.7185597782832,33.01022919422336,4.953231000876384,764.8694944990558,99.90289986104827,41569.30449114124,30987.63447903056,32193.594172926594
2021-06-03 21:50:00,33.15315032987309,32.66042244761147,4.8770665640152036,772.2975005567679,94.77378632633956,41635.61423662232,31128.456286637385,32334.87807544863
2021-06-03 22:50:00,33.22232315256484,32.66836317419118,4.938958072387278,788.4495676577347,90.514595473624,42272.79953348282,31115.901373882094,32760.935119590962
2021-06-03 23:50:00,33.65796705912862,31.526534613864246,4.942632477189402,807.4040678425359,98.99063406543475,41938.87829000713,31222.742786725372,33062.97541720728
2021-06-04 00:50:00,34.02732106775084,30.941428066360658,4.8601768224036945,813.1376264581761,98.9478775649732,41910.13320253806,30609.32961250288,33309.96265076169
2021-06-04 01:50:00,33.78569362708102,30.853269260482744,4.988191759355647,826.1717164132991,92.09136055636499,41367.08194479135,30667.06586068512,33498.95030606999
2021-06-04 02:50:00,34.19442631871971,31.47972178940093,4.913835098127428,826.6330148652992,95.75116157935211,40759.75929902081,30411.354565290494,33419.95321475303
2021-06-04 03:50:00,34.62301955157324,30.654785853999012,4.923231880306097,836.6319251745633,96.2266030235792,40293.22230991776,29987.007057009603,33195.43332391127
2021-06-04 04:50:00,34.67304834853069,29.867564878053127,4.9478082066000155,853.2139192025486,95.6044140827002,39916.20304226993,29489.171641154066,33348.98912313334
2021-06-04 05:50:00,34.868159814615176,29.61568879690248,4.851853802356164,843.5974594873959,97.77806739578769,39906.86072478073,29465.148416456243,33462.661256360894
2021-06-04 06:50:00,35.21264579005982,29.515184661109686,4.9008333687139345,845.7433684284957,99.60895287714935,40314.16172837604,29231.936554481974,33782.696991192235
2021-06-04 07:50:00,35.28719638923534,27.694617692720158,4.964673743641504,853.7565244917939,96.82036536343378,40698.78431955044,29305.73581284775,33388.93386794799
2021-06-04 08:50:00,35.307937990121104,26.688419384634614,4.856470677316966,862.3506344462727,92.10533100475156,41294.40835303681,29734.60619560646,33985.72892461646
